Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2013, Sands2, 8, 66.07, 9.1, 112, 262, 0, 
2014, Sands2, 8, 85.11, 8.78, 113, 260, 0, 
2015, Sands2, 8, 39.96, 9.51, 100, 260, 0, 
2016, Sands2, 8, 67.58, 9.53, 112, 269, 0, 
2017, Sands2, 8, 48.93, 9.5, 101, 260, 0, 
2018, Sands2, 8, 64.06, 9.27, 108, 260, 0, 
2019, Sands2, 8, 56.7, 9.62, 111, 283, 0, 
2020, Sands2, 8, 49.88, 9.29, 114, 266, 0, 
2021, Sands2, 8, 66.07, 9.16, 105, 268, 0, 
2022, Sands2, 8, 64.3, 9.69, 115, 271, 0, 
2023, Sands2, 8, 86.3, 8.9, 116, 260, 0, 
2024, Sands2, 8, 37.97, 9.69, 99, 270, 0, 
2025, Sands2, 8, 74.49, 9.4, 119, 271, 0, 
2026, Sands2, 8, 90.08, 10.35, 99, 291, 0, 
2027, Sands2, 8, 49.99, 8.96, 135, 256, 0, 
2028, Sands2, 8, 30.59, 10.32, 116, 286, 0, 
2029, Sands2, 8, 54.94, 10.11, 114, 265, 0, 
2030, Sands2, 8, 53.63, 9.72, 125, 280, 0, 
2031, Sands2, 8, 88.65, 8.6, 114, 260, 0, 
2032, Sands2, 8, 95.91, 9.49, 111, 291, 0, 
2033, Sands2, 8, 72.55, 10.69, 114, 268, 0, 
2034, Sands2, 8, 39.69, 9.4, 103, 268, 0, 
2035, Sands2, 8, 47.93, 9.47, 121, 260, 0, 
2036, Sands2, 8, 71.77, 9.6, 105, 260, 0, 
2037, Sands2, 8, 39.02, 11.76, 80, 263, 0, 
2038, Sands2, 8, 54.49, 11.12, 113, 267, 0, 
2039, Sands2, 8, 59.97, 10.87, 92, 272, 0, 
2040, Sands2, 8, 36.65, 10.5, 97, 291, 0, 
2041, Sands2, 8, 45.83, 10.57, 114, 291, 0, 
2042, Sands2, 8, 48.48, 10.02, 108, 284, 0, 
2043, Sands2, 8, 75.5, 10.92, 89, 264, 0, 
2044, Sands2, 8, 50.53, 11.39, 109, 273, 0, 
2045, Sands2, 8, 30.24, 10.67, 105, 289, 0, 
2046, Sands2, 8, 30.4, 11.62, 109, 266, 0, 
2047, Sands2, 8, 48.55, 10.69, 105, 272, 0, 
2048, Sands2, 8, 65.52, 10.59, 118, 266, 0, 
2049, Sands2, 8, 78.52, 11.41, 74, 283, 0, 
2050, Sands2, 8, 67.91, 11.15, 97, 291, 0, 
2051, Sands2, 8, 58.03, 11.58, 95, 270, 0, 
2052, Sands2, 8, 75.8, 11.86, 81, 266, 0, 
2053, Sands2, 8, 98.03, 11.29, 79, 291, 0, 
2054, Sands2, 8, 59.37, 11.94, 110, 273, 0, 
2055, Sands2, 8, 63.43, 10.57, 93, 278, 0, 
2056, Sands2, 8, 62.93, 11.02, 99, 291, 0, 
2057, Sands2, 8, 43.39, 11.43, 82, 291, 0, 
2058, Sands2, 8, 41.64, 12.68, 87, 271, 0, 
2059, Sands2, 8, 44.85, 12.34, 113, 278, 0, 
2060, Sands2, 8, 39.61, 12.06, 107, 276, 0, 
2061, Sands2, 8, 35.42, 11.94, 112, 291, 0, 
2062, Sands2, 8, 46.84, 11.86, 115, 290, 0, 
2063, Sands2, 8, 25.1, 13.31, 81, 286, 0, 
2064, Sands2, 8, 32.03, 12.99, 95, 272, 0, 
2065, Sands2, 8, 31.68, 12.42, 118, 283, 0, 
2066, Sands2, 8, 37, 12.91, 110, 285, 0, 
2067, Sands2, 8, 36.83, 13.41, 66, 291, 0, 
2068, Sands2, 8, 60.99, 12.31, 88, 291, 0, 
2069, Sands2, 8, 61.2, 12.53, 95, 292, 0, 
2070, Sands2, 8, 40.33, 12.2, 89, 267, 0, 
2071, Sands2, 8, 33.22, 13.53, 77, 290, 0, 
2072, Sands2, 8, 46.16, 13.43, 111, 295, 0, 
2073, Sands2, 8, 70.15, 12.49, 81, 272, 0, 
2074, Sands2, 8, 43.49, 13.28, 93, 291, 0, 
2075, Sands2, 8, 36.04, 14.01, 98, 291, 0, 
2076, Sands2, 8, 25.13, 13.86, 71, 271, 0, 
2077, Sands2, 8, 26.93, 13.79, 112, 279, 0, 
2078, Sands2, 8, 34.16, 14.12, 94, 291, 0, 
2079, Sands2, 8, 34.75, 14.03, 100, 280, 0, 
1980, Sands1, 9, 33, 9.54, 101, 267, 0, 
1981, Sands1, 9, 33, 9.57, 101, 267, 0, 
1982, Sands1, 9, 45.53, 8.29, 110, 260, 0, 
1983, Sands1, 9, 47.49, 8.8, 120, 273, 0, 
1984, Sands1, 9, 33.78, 8.65, 112, 260, 0, 
1985, Sands1, 9, 41.98, 8.79, 100, 278, 0, 
1986, Sands1, 9, 41.69, 9.26, 100, 260, 0, 
1987, Sands1, 9, 43.33, 8.44, 105, 290, 0, 
1988, Sands1, 9, 30.93, 9.06, 108, 259, 0, 
1989, Sands1, 9, 23.81, 9.57, 91, 267, 0, 
1990, Sands1, 9, 39.85, 8.86, 96, 264, 0, 
1991, Sands1, 9, 37.15, 8.69, 116, 275, 0, 
1992, Sands1, 9, 50.93, 8.64, 95, 278, 0, 
1993, Sands1, 9, 47.02, 9.06, 105, 271, 0, 
1994, Sands1, 9, 33.91, 9.4, 103, 262, 0, 
1995, Sands1, 9, 28.18, 9.63, 113, 261, 0, 
1996, Sands1, 9, 26.52, 10.1, 108, 264, 0, 
1997, Sands1, 9, 39.97, 9.15, 108, 263, 0, 
1998, Sands1, 9, 42.74, 8.65, 119, 264, 0, 
1999, Sands1, 9, 37.05, 9.36, 115, 262, 0, 
2000, Sands1, 9, 30.06, 10.07, 99, 273, 0, 
2001, Sands1, 9, 29.47, 9.78, 102, 277, 0, 
2002, Sands1, 9, 22.62, 9.78, 98, 267, 0, 
2003, Sands1, 9, 26.39, 10.21, 110, 286, 0, 
2004, Sands1, 9, 40.49, 9.28, 93, 273, 0, 
2005, Sands1, 9, 43.3, 9.77, 107, 275, 0, 
2006, Sands1, 9, 31.22, 9.68, 104, 270, 0, 
2007, Sands1, 9, 33.53, 10, 101, 268, 0, 
2008, Sands1, 9, 40.54, 9.41, 114, 264, 0, 
2009, Sands1, 9, 23.6, 9.55, 108, 263, 0, 
2010, Sands1, 9, 41.28, 10.53, 105, 264, 0, 
2011, Sands1, 9, 42.26, 10.74, 88, 263, 0, 
2012, Sands1, 9, 43.85, 10.14, 110, 273, 0, 
2013, Sands1, 9, 50.16, 10.27, 99, 265, 0, 
2014, Sands1, 9, 70.51, 9.96, 108, 260, 0, 
2015, Sands1, 9, 29.89, 10.63, 94, 261, 0, 
2016, Sands1, 9, 46.06, 10.71, 107, 272, 0, 
2017, Sands1, 9, 36.93, 10.62, 96, 260, 0, 
2018, Sands1, 9, 50.37, 10.4, 99, 264, 0, 
2019, Sands1, 9, 44.6, 10.82, 106, 288, 0, 
2020, Sands1, 9, 36.79, 10.42, 104, 270, 0, 
2021, Sands1, 9, 46.25, 10.36, 96, 270, 0, 
2022, Sands1, 9, 45.37, 10.76, 108, 273, 0, 
2023, Sands1, 9, 62.29, 10.09, 108, 262, 0, 
2024, Sands1, 9, 27.7, 10.88, 93, 273, 0, 
2025, Sands1, 9, 61.57, 10.52, 112, 275, 0, 
2026, Sands1, 9, 64.57, 11.51, 93, 291, 0, 
2027, Sands1, 9, 42.03, 10.08, 127, 276, 0, 
2028, Sands1, 9, 24.48, 11.45, 111, 286, 0, 
2029, Sands1, 9, 42.51, 11.31, 108, 268, 0, 
2030, Sands1, 9, 47.1, 10.86, 115, 284, 0, 
2031, Sands1, 9, 65.76, 9.75, 107, 260, 0, 
2032, Sands1, 9, 74, 10.63, 105, 291, 0, 
2033, Sands1, 9, 63.75, 11.84, 109, 272, 0, 
2034, Sands1, 9, 32.67, 10.56, 94, 271, 0, 
2035, Sands1, 9, 38.16, 10.65, 117, 264, 0, 
2036, Sands1, 9, 50.56, 10.78, 99, 260, 0, 
2037, Sands1, 9, 28.62, 12.94, 75, 266, 0, 
2038, Sands1, 9, 38.97, 12.26, 108, 270, 0, 
2039, Sands1, 9, 41.69, 11.98, 88, 276, 0, 
2040, Sands1, 9, 28.58, 11.68, 89, 291, 0, 
2041, Sands1, 9, 35.56, 11.75, 111, 291, 0, 
2042, Sands1, 9, 38.28, 11.18, 103, 287, 0, 
2043, Sands1, 9, 56.02, 12.09, 71, 268, 0, 
2044, Sands1, 9, 36.41, 12.49, 77, 275, 0, 
2045, Sands1, 9, 23.74, 11.83, 81, 291, 0, 
2046, Sands1, 9, 25.63, 12.77, 96, 269, 0, 
2047, Sands1, 9, 38.09, 11.83, 96, 276, 0, 
2048, Sands1, 9, 51.06, 11.7, 110, 269, 0, 
2049, Sands1, 9, 57.38, 12.64, 70, 286, 0, 
2050, Sands1, 9, 55.29, 12.32, 82, 291, 0, 
2051, Sands1, 9, 44.36, 12.7, 90, 273, 0, 
2052, Sands1, 9, 57.23, 13.05, 77, 269, 0, 
2053, Sands1, 9, 80.15, 12.45, 70, 291, 0, 
2054, Sands1, 9, 46.77, 13.01, 58, 278, 0, 
2055, Sands1, 9, 46.03, 11.75, 86, 282, 0, 
2056, Sands1, 9, 44.78, 12.34, 75, 291, 0, 
2057, Sands1, 9, 35.38, 12.66, 74, 291, 0, 
2058, Sands1, 9, 31.39, 13.79, 84, 274, 0, 
2059, Sands1, 9, 37.15, 13.51, 108, 281, 0, 
2060, Sands1, 9, 32.95, 13.18, 102, 280, 0, 
2061, Sands1, 9, 27.4, 13.11, 108, 291, 0, 
2062, Sands1, 9, 35.45, 13.01, 110, 291, 0, 
2063, Sands1, 9, 19.41, 14.42, 74, 286, 0, 
2064, Sands1, 9, 25.83, 14.09, 78, 273, 0, 
2065, Sands1, 9, 27.31, 13.55, 112, 284, 0, 
2066, Sands1, 9, 28.04, 14.01, 107, 286, 0, 
2067, Sands1, 9, 27.87, 14.52, 63, 291, 0, 
2068, Sands1, 9, 46.42, 13.49, 78, 291, 0, 
2069, Sands1, 9, 50.72, 13.64, 89, 294, 0, 
2070, Sands1, 9, 30.28, 13.35, 81, 269, 0, 
2071, Sands1, 9, 26.28, 14.65, 41, 290, 0, 
2072, Sands1, 9, 42.75, 14.51, 107, 297, 0, 
2073, Sands1, 9, 53.75, 13.65, 77, 275, 0, 
2074, Sands1, 9, 31.81, 14.47, 84, 291, 0, 
2075, Sands1, 9, 29.13, 15.15, 89, 291, 0, 
2076, Sands1, 9, 22.82, 14.96, 66, 273, 0, 
2077, Sands1, 9, 20.4, 14.92, 108, 281, 0, 
2078, Sands1, 9, 28.25, 15.27, 88, 292, 0, 
2079, Sands1, 9, 28.1, 15.23, 89, 282, 0, 
1980, Sands4, 10, 74.42, 4.81, 123, 260, 0, 
1981, Sands4, 10, 74.42, 4.83, 123, 260, 0, 
1982, Sands4, 10, 111.43, 3.39, 130, 260, 0, 
1983, Sands4, 10, 105.27, 3.82, 135, 263, 0, 
1984, Sands4, 10, 68.16, 3.74, 121, 260, 0, 
1985, Sands4, 10, 86.98, 3.82, 120, 253, 0, 
1986, Sands4, 10, 87.89, 4.33, 121, 260, 0, 
1987, Sands4, 10, 95.12, 3.58, 124, 274, 0, 
1988, Sands4, 10, 74.83, 4.2, 133, 257, 0, 
1989, Sands4, 10, 45.98, 4.83, 110, 260, 0, 
1990, Sands4, 10, 92.64, 4, 122, 260, 0, 
1991, Sands4, 10, 81.31, 3.85, 135, 267, 0, 
1992, Sands4, 10, 130.64, 3.81, 115, 269, 0, 
1993, Sands4, 10, 120.39, 4.13, 124, 259, 0, 
1994, Sands4, 10, 69.01, 4.45, 126, 260, 0, 
1995, Sands4, 10, 88.25, 4.66, 135, 260, 0, 
1996, Sands4, 10, 47.78, 5.18, 120, 260, 0, 
1997, Sands4, 10, 83.34, 4.2, 124, 260, 0, 
1998, Sands4, 10, 89.33, 3.53, 135, 260, 0, 
1999, Sands4, 10, 67.3, 4.67, 133, 260, 0, 
2000, Sands4, 10, 63.36, 5.22, 115, 260, 0, 
2001, Sands4, 10, 63.1, 4.78, 117, 269, 0, 
2002, Sands4, 10, 41.93, 4.98, 121, 260, 0, 
2003, Sands4, 10, 70.1, 5.37, 122, 283, 0, 
2004, Sands4, 10, 83.37, 4.37, 118, 260, 0, 
2005, Sands4, 10, 79.31, 4.85, 122, 264, 0, 
2006, Sands4, 10, 67.2, 4.84, 119, 256, 0, 
2007, Sands4, 10, 67.28, 5.08, 122, 263, 0, 
2008, Sands4, 10, 96.77, 4.51, 134, 260, 0, 
2009, Sands4, 10, 48.34, 4.72, 119, 260, 0, 
2010, Sands4, 10, 82.52, 5.34, 141, 260, 0, 
2011, Sands4, 10, 84.37, 5.55, 121, 260, 0, 
2012, Sands4, 10, 90.58, 4.89, 130, 260, 0, 
2013, Sands4, 10, 105.07, 5.05, 142, 260, 0, 
2014, Sands4, 10, 128.89, 4.74, 127, 260, 0, 
2015, Sands4, 10, 61.78, 5.53, 134, 248, 0, 
2016, Sands4, 10, 112.09, 5.53, 127, 260, 0, 
2017, Sands4, 10, 77.64, 5.53, 139, 260, 0, 
2018, Sands4, 10, 96.26, 5.23, 134, 253, 0, 
2019, Sands4, 10, 90.7, 5.58, 124, 258, 0, 
2020, Sands4, 10, 80.03, 5.35, 138, 260, 0, 
2021, Sands4, 10, 106.33, 5.14, 120, 251, 0, 
2022, Sands4, 10, 99.78, 5.67, 133, 260, 0, 
2023, Sands4, 10, 142.08, 4.91, 138, 252, 0, 
2024, Sands4, 10, 60.12, 5.68, 125, 260, 0, 
2025, Sands4, 10, 109.13, 5.42, 140, 260, 0, 
2026, Sands4, 10, 148.55, 6.35, 145, 278, 0, 
2027, Sands4, 10, 76.39, 4.95, 151, 240, 0, 
2028, Sands4, 10, 46.06, 6.28, 127, 258, 0, 
2029, Sands4, 10, 84.69, 6.07, 128, 250, 0, 
2030, Sands4, 10, 74.11, 5.68, 142, 262, 0, 
2031, Sands4, 10, 141.82, 4.58, 134, 245, 0, 
2032, Sands4, 10, 152.29, 5.48, 128, 276, 0, 
2033, Sands4, 10, 103.14, 6.65, 128, 260, 0, 
2034, Sands4, 10, 61.85, 5.41, 136, 260, 0, 
2035, Sands4, 10, 77.6, 5.45, 132, 260, 0, 
2036, Sands4, 10, 116.95, 5.61, 118, 260, 0, 
2037, Sands4, 10, 61.62, 7.72, 97, 260, 0, 
2038, Sands4, 10, 87.47, 7.16, 127, 260, 0, 
2039, Sands4, 10, 98.22, 6.88, 106, 252, 0, 
2040, Sands4, 10, 56.63, 6.48, 117, 259, 0, 
2041, Sands4, 10, 69.64, 6.54, 123, 280, 0, 
2042, Sands4, 10, 75.15, 5.99, 131, 269, 0, 
2043, Sands4, 10, 114.71, 6.95, 126, 260, 0, 
2044, Sands4, 10, 77.13, 7.4, 124, 260, 0, 
2045, Sands4, 10, 44.69, 6.68, 122, 273, 0, 
2046, Sands4, 10, 45.43, 7.6, 130, 260, 0, 
2047, Sands4, 10, 65.57, 6.65, 119, 262, 0, 
2048, Sands4, 10, 96.13, 6.63, 136, 260, 0, 
2049, Sands4, 10, 126.87, 7.39, 127, 270, 0, 
2050, Sands4, 10, 108.18, 7.18, 128, 291, 0, 
2051, Sands4, 10, 92.17, 7.58, 119, 258, 0, 
2052, Sands4, 10, 118.74, 7.87, 99, 260, 0, 
2053, Sands4, 10, 149.04, 7.28, 115, 283, 0, 
2054, Sands4, 10, 88.57, 7.96, 127, 261, 0, 
2055, Sands4, 10, 103.49, 6.6, 144, 265, 0, 
2056, Sands4, 10, 98.26, 7, 131, 284, 0, 
2057, Sands4, 10, 62.69, 7.41, 109, 282, 0, 
2058, Sands4, 10, 62.75, 8.69, 99, 263, 0, 
2059, Sands4, 10, 72.16, 8.37, 126, 266, 0, 
2060, Sands4, 10, 64.6, 8.09, 117, 264, 0, 
2061, Sands4, 10, 52.38, 8.01, 122, 285, 0, 
2062, Sands4, 10, 71.24, 7.91, 127, 275, 0, 
2063, Sands4, 10, 40.03, 9.34, 118, 273, 0, 
2064, Sands4, 10, 47.01, 9.01, 117, 261, 0, 
2065, Sands4, 10, 53.75, 8.42, 134, 272, 0, 
2066, Sands4, 10, 55.73, 8.94, 120, 275, 0, 
2067, Sands4, 10, 49.26, 9.4, 113, 291, 0, 
2068, Sands4, 10, 92.22, 8.34, 114, 291, 0, 
2069, Sands4, 10, 88.97, 8.54, 123, 291, 0, 
2070, Sands4, 10, 65.19, 8.23, 117, 260, 0, 
2071, Sands4, 10, 47.12, 9.51, 113, 277, 0, 
2072, Sands4, 10, 60.88, 9.45, 122, 287, 0, 
2073, Sands4, 10, 104.8, 8.49, 102, 260, 0, 
2074, Sands4, 10, 69.49, 9.34, 114, 288, 0, 
2075, Sands4, 10, 53.48, 10.03, 117, 282, 0, 
2076, Sands4, 10, 34.62, 9.87, 108, 262, 0, 
2077, Sands4, 10, 42.46, 9.83, 123, 270, 0, 
2078, Sands4, 10, 52.39, 10.15, 112, 291, 0, 
2079, Sands4, 10, 50.09, 10.05, 122, 271, 0, 
1980, Shallow3, 11, 55.11, 9.46, 99, 269, 0, 
1981, Shallow3, 11, 55.11, 9.49, 99, 269, 0, 
1982, Shallow3, 11, 90.71, 8.08, 110, 262, 0, 
1983, Shallow3, 11, 84.78, 8.46, 119, 279, 0, 
1984, Shallow3, 11, 50.58, 8.53, 110, 262, 0, 
1985, Shallow3, 11, 65.7, 8.57, 98, 285, 0, 
1986, Shallow3, 11, 61.75, 9.03, 97, 265, 0, 
1987, Shallow3, 11, 57.33, 8.34, 102, 291, 0, 
1988, Shallow3, 11, 51.64, 8.92, 106, 291, 0, 
1989, Shallow3, 11, 32.63, 9.54, 87, 274, 0, 
1990, Shallow3, 11, 58.3, 8.64, 95, 270, 0, 
1991, Shallow3, 11, 62.04, 8.58, 116, 283, 0, 
1992, Shallow3, 11, 83.52, 8.55, 93, 284, 0, 
1993, Shallow3, 11, 88.64, 8.83, 101, 277, 0, 
1994, Shallow3, 11, 48.33, 9.15, 101, 265, 0, 
1995, Shallow3, 11, 64.07, 9.44, 114, 268, 0, 
1996, Shallow3, 11, 34.41, 9.89, 104, 270, 0, 
1997, Shallow3, 11, 59.32, 9.03, 108, 266, 0, 
1998, Shallow3, 11, 71.31, 8.34, 120, 268, 0, 
1999, Shallow3, 11, 45.66, 9.31, 116, 272, 0, 
2000, Shallow3, 11, 48.7, 9.83, 97, 276, 0, 
2001, Shallow3, 11, 47.24, 9.56, 101, 285, 0, 
2002, Shallow3, 11, 29.69, 9.65, 97, 270, 0, 
2003, Shallow3, 11, 48.98, 10.08, 110, 291, 0, 
2004, Shallow3, 11, 72.77, 9.12, 82, 275, 0, 
2005, Shallow3, 11, 69.17, 9.56, 106, 281, 0, 
2006, Shallow3, 11, 36.61, 9.54, 103, 277, 0, 
2007, Shallow3, 11, 47.77, 9.85, 98, 274, 0, 
2008, Shallow3, 11, 67.87, 9.3, 110, 273, 0, 
2009, Shallow3, 11, 35, 9.47, 107, 266, 0, 
2010, Shallow3, 11, 67.62, 9.87, 111, 262, 0, 
2011, Shallow3, 11, 67.57, 10, 94, 262, 0, 
2012, Shallow3, 11, 66.88, 9.4, 112, 272, 0, 
2013, Shallow3, 11, 84.49, 9.53, 106, 265, 0, 
2014, Shallow3, 11, 101.95, 9.27, 109, 260, 0, 
2015, Shallow3, 11, 46.58, 9.92, 98, 260, 0, 
2016, Shallow3, 11, 86.17, 9.92, 111, 272, 0, 
2017, Shallow3, 11, 58.95, 9.92, 98, 260, 0, 
2018, Shallow3, 11, 73.59, 9.71, 103, 264, 0, 
2019, Shallow3, 11, 64.56, 10.03, 109, 289, 0, 
2020, Shallow3, 11, 57.66, 9.68, 110, 268, 0, 
2021, Shallow3, 11, 80.83, 9.57, 101, 269, 0, 
2022, Shallow3, 11, 83.53, 10.16, 112, 274, 0, 
2023, Shallow3, 11, 108.46, 9.38, 112, 261, 0, 
2024, Shallow3, 11, 46.15, 10.2, 96, 272, 0, 
2025, Shallow3, 11, 86.47, 9.81, 118, 274, 0, 
2026, Shallow3, 11, 114, 10.76, 97, 291, 0, 
2027, Shallow3, 11, 55.22, 9.4, 133, 257, 0, 
2028, Shallow3, 11, 34.43, 10.86, 113, 287, 0, 
2029, Shallow3, 11, 64.54, 10.63, 113, 268, 0, 
2030, Shallow3, 11, 57.45, 10.26, 120, 285, 0, 
2031, Shallow3, 11, 106.76, 9.05, 111, 260, 0, 
2032, Shallow3, 11, 122.2, 9.9, 108, 291, 0, 
2033, Shallow3, 11, 82.99, 11.18, 110, 270, 0, 
2034, Shallow3, 11, 46.48, 9.85, 99, 270, 0, 
2035, Shallow3, 11, 57.33, 9.92, 120, 262, 0, 
2036, Shallow3, 11, 86.34, 10.06, 103, 260, 0, 
2037, Shallow3, 11, 44.52, 12.22, 77, 264, 0, 
2038, Shallow3, 11, 63.98, 11.55, 111, 269, 0, 
2039, Shallow3, 11, 77.02, 11.29, 90, 274, 0, 
2040, Shallow3, 11, 42.49, 10.97, 91, 291, 0, 
2041, Shallow3, 11, 56.01, 11.01, 112, 291, 0, 
2042, Shallow3, 11, 59.87, 10.52, 104, 287, 0, 
2043, Shallow3, 11, 87.78, 11.38, 79, 267, 0, 
2044, Shallow3, 11, 58.8, 11.82, 108, 275, 0, 
2045, Shallow3, 11, 32.73, 11.11, 97, 291, 0, 
2046, Shallow3, 11, 34.37, 12.1, 105, 267, 0, 
2047, Shallow3, 11, 52.23, 11.18, 100, 275, 0, 
2048, Shallow3, 11, 74.71, 11, 117, 268, 0, 
2049, Shallow3, 11, 103.1, 11.83, 72, 285, 0, 
2050, Shallow3, 11, 79.26, 11.62, 90, 294, 0, 
2051, Shallow3, 11, 66.14, 12.03, 92, 272, 0, 
2052, Shallow3, 11, 89.62, 12.28, 79, 268, 0, 
2053, Shallow3, 11, 116.21, 11.7, 73, 291, 0, 
2054, Shallow3, 11, 66.97, 12.36, 108, 275, 0, 
2055, Shallow3, 11, 70.81, 11.04, 89, 283, 0, 
2056, Shallow3, 11, 75.23, 11.46, 94, 291, 0, 
2057, Shallow3, 11, 47.96, 11.89, 78, 291, 0, 
2058, Shallow3, 11, 47.28, 13.13, 85, 273, 0, 
2059, Shallow3, 11, 48.98, 12.84, 110, 280, 0, 
2060, Shallow3, 11, 46.59, 12.52, 104, 280, 0, 
2061, Shallow3, 11, 39.46, 12.45, 109, 291, 0, 
2062, Shallow3, 11, 50.75, 12.32, 113, 291, 0, 
2063, Shallow3, 11, 30.54, 13.71, 78, 288, 0, 
2064, Shallow3, 11, 36.97, 13.43, 83, 274, 0, 
2065, Shallow3, 11, 38.32, 12.85, 114, 286, 0, 
2066, Shallow3, 11, 42.14, 13.37, 109, 288, 0, 
2067, Shallow3, 11, 40.35, 13.86, 63, 293, 0, 
2068, Shallow3, 11, 69.63, 12.74, 85, 291, 0, 
2069, Shallow3, 11, 64.87, 12.99, 92, 296, 0, 
2070, Shallow3, 11, 47.5, 12.67, 85, 269, 0, 
2071, Shallow3, 11, 38.94, 14.07, 38, 305, 0, 
2072, Shallow3, 11, 47, 13.89, 109, 298, 0, 
2073, Shallow3, 11, 81.88, 12.94, 78, 275, 0, 
2074, Shallow3, 11, 50.31, 13.67, 91, 291, 0, 
2075, Shallow3, 11, 38.31, 14.45, 94, 291, 0, 
2076, Shallow3, 11, 28.17, 14.33, 67, 271, 0, 
2077, Shallow3, 11, 32.95, 14.24, 110, 283, 0, 
2078, Shallow3, 11, 35.71, 14.59, 91, 292, 0, 
2079, Shallow3, 11, 40.38, 14.53, 94, 282, 0, 
1980, Shallow2, 12, 44.5, 9.13, 107, 264, 0, 
1981, Shallow2, 12, 44.5, 9.15, 107, 264, 0, 
1982, Shallow2, 12, 64.64, 7.75, 119, 260, 0, 
1983, Shallow2, 12, 64.12, 8.22, 128, 273, 0, 
1984, Shallow2, 12, 40.45, 8.22, 116, 260, 0, 
1985, Shallow2, 12, 51.52, 8.25, 107, 277, 0, 
1986, Shallow2, 12, 49.83, 8.71, 110, 260, 0, 
1987, Shallow2, 12, 52.24, 8, 111, 290, 0, 
1988, Shallow2, 12, 41.29, 8.57, 117, 257, 0, 
1989, Shallow2, 12, 27.38, 9.13, 98, 266, 0, 
1990, Shallow2, 12, 50.77, 8.3, 102, 263, 0, 
1991, Shallow2, 12, 50.21, 8.22, 128, 273, 0, 
1992, Shallow2, 12, 71.96, 8.25, 102, 275, 0, 
1993, Shallow2, 12, 70.86, 8.48, 111, 270, 0, 
1994, Shallow2, 12, 41.38, 8.82, 112, 260, 0, 
1995, Shallow2, 12, 50.4, 9.09, 122, 260, 0, 
1996, Shallow2, 12, 27.34, 9.54, 112, 263, 0, 
1997, Shallow2, 12, 47.02, 8.68, 113, 262, 0, 
1998, Shallow2, 12, 56.44, 8.02, 127, 262, 0, 
1999, Shallow2, 12, 37.68, 8.94, 123, 262, 0, 
2000, Shallow2, 12, 37.01, 9.51, 105, 272, 0, 
2001, Shallow2, 12, 35.55, 9.23, 108, 276, 0, 
2002, Shallow2, 12, 22.04, 9.3, 102, 266, 0, 
2003, Shallow2, 12, 35.46, 9.76, 116, 286, 0, 
2004, Shallow2, 12, 56.26, 8.8, 106, 271, 0, 
2005, Shallow2, 12, 58.84, 9.23, 112, 274, 0, 
2006, Shallow2, 12, 35.05, 9.2, 109, 268, 0, 
2007, Shallow2, 12, 36.39, 9.5, 109, 267, 0, 
2008, Shallow2, 12, 56.54, 8.97, 120, 264, 0, 
2009, Shallow2, 12, 27.63, 9.1, 112, 261, 0, 
2010, Shallow2, 12, 58.5, 10.55, 105, 264, 0, 
2011, Shallow2, 12, 57.18, 10.71, 86, 265, 0, 
2012, Shallow2, 12, 59.24, 10.07, 109, 273, 0, 
2013, Shallow2, 12, 70.7, 10.26, 99, 267, 0, 
2014, Shallow2, 12, 87.79, 9.96, 107, 261, 0, 
2015, Shallow2, 12, 40.93, 10.65, 94, 262, 0, 
2016, Shallow2, 12, 73.41, 10.65, 107, 275, 0, 
2017, Shallow2, 12, 50.85, 10.67, 93, 260, 0, 
2018, Shallow2, 12, 64.38, 10.45, 96, 267, 0, 
2019, Shallow2, 12, 55.68, 10.77, 106, 291, 0, 
2020, Shallow2, 12, 51.43, 10.42, 104, 271, 0, 
2021, Shallow2, 12, 71.41, 10.3, 95, 275, 0, 
2022, Shallow2, 12, 69.6, 10.88, 108, 277, 0, 
2023, Shallow2, 12, 95.06, 10.07, 107, 265, 0, 
2024, Shallow2, 12, 40.16, 10.86, 92, 275, 0, 
2025, Shallow2, 12, 76.25, 10.56, 112, 278, 0, 
2026, Shallow2, 12, 96.95, 11.5, 92, 291, 0, 
2027, Shallow2, 12, 48.96, 10.12, 128, 279, 0, 
2028, Shallow2, 12, 30.48, 11.53, 112, 291, 0, 
2029, Shallow2, 12, 54.99, 11.32, 110, 272, 0, 
2030, Shallow2, 12, 52, 10.94, 115, 288, 0, 
2031, Shallow2, 12, 94.22, 9.76, 107, 261, 0, 
2032, Shallow2, 12, 102.57, 10.63, 103, 291, 0, 
2033, Shallow2, 12, 73.52, 11.88, 107, 273, 0, 
2034, Shallow2, 12, 40.84, 10.56, 95, 273, 0, 
2035, Shallow2, 12, 49.28, 10.62, 118, 264, 0, 
2036, Shallow2, 12, 76.01, 10.75, 98, 260, 0, 
2037, Shallow2, 12, 40.5, 12.93, 73, 266, 0, 
2038, Shallow2, 12, 57.06, 12.28, 108, 271, 0, 
2039, Shallow2, 12, 64.13, 12.01, 86, 279, 0, 
2040, Shallow2, 12, 37.58, 11.68, 87, 291, 0, 
2041, Shallow2, 12, 47.21, 11.74, 111, 291, 0, 
2042, Shallow2, 12, 50.78, 11.22, 101, 291, 0, 
2043, Shallow2, 12, 76.95, 12.06, 68, 268, 0, 
